orderId,customerId,item,quantity
SP.POP.DPND.OL,FIN,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,FIN,"Age dependency ratio, young (% of working-age population)",1960
EG.USE.COMM.CL.ZS,FIN,Alternative and nuclear energy (% of total energy use),1960
MS.MIL.XPRT.KD,FIN,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,FIN,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,FIN,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,FIN,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,FIN,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,FIN,CO2 emissions (metric tons per capita),1960
EN.CO2.ETOT.ZS,FIN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",1960
EN.ATM.CO2E.GF.ZS,FIN,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,FIN,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,FIN,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,FIN,CO2 emissions from liquid fuel consumption (kt),1960
EN.CO2.MANF.ZS,FIN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),1960
EN.CO2.OTHX.ZS,FIN,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",1960
EN.CO2.BLDG.ZS,FIN,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),1960
EN.ATM.CO2E.SF.ZS,FIN,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,FIN,CO2 emissions from solid fuel consumption (kt),1960
EN.CO2.TRAN.ZS,FIN,CO2 emissions from transport (% of total fuel combustion),1960
EN.ATM.CO2E.EG.ZS,FIN,CO2 intensity (kg per kg of oil equivalent energy use),1960
EG.USE.CRNW.ZS,FIN,Combustible renewables and waste (% of total energy),1960
FP.CPI.TOTL,FIN,Consumer price index (2010 = 100),1960
SP.DYN.CDRT.IN,FIN,"Death rate, crude (per 1,000 people)",1960
PA.NUS.ATLS,FIN,DEC alternative conversion factor (LCU per US$),1960
EG.USE.ELEC.KH.PC,FIN,Electric power consumption (kWh per capita),1960
EG.ELC.LOSS.ZS,FIN,Electric power transmission and distribution losses (% of output),1960
EG.ELC.COAL.ZS,FIN,Electricity production from coal sources (% of total),1960
EG.ELC.HYRO.ZS,FIN,Electricity production from hydroelectric sources (% of total),1960
EG.ELC.NGAS.ZS,FIN,Electricity production from natural gas sources (% of total),1960
EG.ELC.NUCL.ZS,FIN,Electricity production from nuclear sources (% of total),1960
EG.ELC.PETR.ZS,FIN,Electricity production from oil sources (% of total),1960
EG.ELC.FOSL.ZS,FIN,"Electricity production from oil, gas and coal sources (% of total)",1960
EG.ELC.RNWX.ZS,FIN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1960
EG.ELC.RNWX.KH,FIN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",1960
EG.IMP.CONS.ZS,FIN,"Energy imports, net (% of energy use)",1960
EG.USE.PCAP.KG.OE,FIN,Energy use (kg of oil equivalent per capita),1960
NY.EXP.CAPM.KN,FIN,Exports as a capacity to import (constant LCU),1960
NE.EXP.GNFS.ZS,FIN,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.KD,FIN,Exports of goods and services (constant 2005 US$),1960
NE.EXP.GNFS.KN,FIN,Exports of goods and services (constant LCU),1960
NE.EXP.GNFS.CN,FIN,Exports of goods and services (current LCU),1960
NE.EXP.GNFS.CD,FIN,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,FIN,External balance on goods and services (% of GDP),1960
NE.RSB.GNFS.KN,FIN,External balance on goods and services (constant LCU),1960
NE.RSB.GNFS.CN,FIN,External balance on goods and services (current LCU),1960
NE.RSB.GNFS.CD,FIN,External balance on goods and services (current US$),1960
SP.DYN.TFRT.IN,FIN,"Fertility rate, total (births per woman)",1960
IT.MLT.MAIN,FIN,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,FIN,Fixed telephone subscriptions (per 100 people),1960
EG.USE.COMM.FO.ZS,FIN,Fossil fuel energy consumption (% of total),1960
NY.GDP.MKTP.KN,FIN,GDP (constant LCU),1960
NY.GDP.MKTP.CN,FIN,GDP (current LCU),1960
NY.GDP.MKTP.KD,FIN,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,FIN,GDP at market prices (current US$),1960
NY.GDP.DEFL.ZS,FIN,GDP deflator (base year varies by country),1960
NY.GDP.PCAP.KD,FIN,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.KN,FIN,GDP per capita (constant LCU),1960
NY.GDP.PCAP.CN,FIN,GDP per capita (current LCU),1960
NY.GDP.PCAP.CD,FIN,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,FIN,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.KD,FIN,General government final consumption expenditure (constant 2005 US$),1960
NE.CON.GOVT.KN,FIN,General government final consumption expenditure (constant LCU),1960
NE.CON.GOVT.CN,FIN,General government final consumption expenditure (current LCU),1960
NE.CON.GOVT.CD,FIN,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.KD,FIN,GNI (constant 2005 US$),1960
NY.GNP.MKTP.KN,FIN,GNI (constant LCU),1960
NY.GNP.MKTP.CN,FIN,GNI (current LCU),1960
NY.GNP.MKTP.CD,FIN,GNI (current US$),1960
NY.GNP.PCAP.KD,FIN,GNI per capita (constant 2005 US$),1960
NY.GNP.PCAP.KN,FIN,GNI per capita (constant LCU),1960
NY.GNP.PCAP.CN,FIN,GNI per capita (current LCU),1960
NY.GDY.TOTL.KD,FIN,Gross domestic income (constant 2005 US$),1960
NY.GDY.TOTL.KN,FIN,Gross domestic income (constant LCU),1960
NE.GDI.FTOT.ZS,FIN,Gross fixed capital formation (% of GDP),1960
NE.GDI.FTOT.KD,FIN,Gross fixed capital formation (constant 2005 US$),1960
NE.GDI.FTOT.KN,FIN,Gross fixed capital formation (constant LCU),1960
NE.GDI.FTOT.CN,FIN,Gross fixed capital formation (current LCU),1960
NE.GDI.FTOT.CD,FIN,Gross fixed capital formation (current US$),1960
NE.DAB.TOTL.KD,FIN,Gross national expenditure (constant 2005 US$),1960
NE.DAB.TOTL.KN,FIN,Gross national expenditure (constant LCU),1960
NE.DAB.TOTL.CN,FIN,Gross national expenditure (current LCU),1960
NE.DAB.TOTL.CD,FIN,Gross national expenditure (current US$),1960
NE.DAB.DEFL.ZS,FIN,Gross national expenditure deflator (base year varies by country),1960
NE.IMP.GNFS.ZS,FIN,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.KD,FIN,Imports of goods and services (constant 2005 US$),1960
NE.IMP.GNFS.KN,FIN,Imports of goods and services (constant LCU),1960
NE.IMP.GNFS.CN,FIN,Imports of goods and services (current LCU),1960
NE.IMP.GNFS.CD,FIN,Imports of goods and services (current US$),1960
SM.POP.TOTL.ZS,FIN,International migrant stock (% of population),1960
SM.POP.TOTL,FIN,"International migrant stock, total",1960
SP.DYN.LE00.FE.IN,FIN,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,FIN,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,FIN,"Life expectancy at birth, total (years)",1960
TX.VAL.MRCH.CD.WT,FIN,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,FIN,Merchandise exports by the reporting economy (current US$),1960
TX.VAL.MRCH.RS.ZS,FIN,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1960
TX.VAL.MRCH.R1.ZS,FIN,Merchandise exports to developing economies in East Asia & Pacific (% of total merchandise exports),1960
TX.VAL.MRCH.R3.ZS,FIN,Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),1960
TX.VAL.MRCH.R4.ZS,FIN,Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),1960
TX.VAL.MRCH.R5.ZS,FIN,Merchandise exports to developing economies in South Asia (% of total merchandise exports),1960
TX.VAL.MRCH.R6.ZS,FIN,Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),1960
TX.VAL.MRCH.OR.ZS,FIN,Merchandise exports to developing economies outside region (% of total merchandise exports),1960
TX.VAL.MRCH.AL.ZS,FIN,Merchandise exports to economies in the Arab World (% of total merchandise exports),1960
TX.VAL.MRCH.HI.ZS,FIN,Merchandise exports to high-income economies (% of total merchandise exports),1960
TM.VAL.MRCH.CD.WT,FIN,Merchandise imports (current US$),1960
TM.VAL.MRCH.WL.CD,FIN,Merchandise imports by the reporting economy (current US$),1960
TM.VAL.MRCH.RS.ZS,FIN,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",1960
TM.VAL.MRCH.R1.ZS,FIN,Merchandise imports from developing economies in East Asia & Pacific (% of total merchandise imports),1960
TM.VAL.MRCH.R3.ZS,FIN,Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),1960
TM.VAL.MRCH.R4.ZS,FIN,Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),1960
TM.VAL.MRCH.R5.ZS,FIN,Merchandise imports from developing economies in South Asia (% of total merchandise imports),1960
TM.VAL.MRCH.R6.ZS,FIN,Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),1960
TM.VAL.MRCH.OR.ZS,FIN,Merchandise imports from developing economies outside region (% of total merchandise imports),1960
TM.VAL.MRCH.AL.ZS,FIN,Merchandise imports from economies in the Arab World (% of total merchandise imports),1960
TM.VAL.MRCH.HI.ZS,FIN,Merchandise imports from high-income economies (% of total merchandise imports),1960
TG.VAL.TOTL.GD.ZS,FIN,Merchandise trade (% of GDP),1960
IT.CEL.SETS,FIN,Mobile cellular subscriptions,1960
IT.CEL.SETS.P2,FIN,Mobile cellular subscriptions (per 100 people),1960
SP.DYN.AMRT.FE,FIN,"Mortality rate, adult, female (per 1,000 female adults)",1960
SP.DYN.AMRT.MA,FIN,"Mortality rate, adult, male (per 1,000 male adults)",1960
SP.DYN.IMRT.IN,FIN,"Mortality rate, infant (per 1,000 live births)",1960
SH.DYN.MORT,FIN,"Mortality rate, under-5 (per 1,000)",1960
NY.TRF.NCTR.KN,FIN,Net current transfers from abroad (constant LCU),1960
NY.TRF.NCTR.CN,FIN,Net current transfers from abroad (current LCU),1960
NY.TRF.NCTR.CD,FIN,Net current transfers from abroad (current US$),1960
NY.GSR.NFCY.KN,FIN,Net income from abroad (constant LCU),1960
NY.GSR.NFCY.CN,FIN,Net income from abroad (current LCU),1960
NY.GSR.NFCY.CD,FIN,Net income from abroad (current US$),1960
SH.DTH.IMRT,FIN,Number of infant deaths,1960
SH.DTH.MORT,FIN,Number of under-five deaths,1960
PA.NUS.FCRF,FIN,"Official exchange rate (LCU per US$, period average)",1960
SP.POP.65UP.TO.ZS,FIN,Population ages 65 and above (% of total),1960
SP.POP.GROW,FIN,Population growth (annual %),1960
EN.URB.LCTY,FIN,Population in largest city,1960
EN.URB.LCTY.UR.ZS,FIN,Population in the largest city (% of urban population),1960
EN.URB.MCTY,FIN,Population in urban agglomerations of more than 1 million,1960
EN.URB.MCTY.TL.ZS,FIN,Population in urban agglomerations of more than 1 million (% of total population),1960
SP.POP.0014.TO.ZS,FIN,"Population, ages 0-14 (% of total)",1960
SP.POP.1564.TO.ZS,FIN,"Population, ages 15-64 (% of total)",1960
SP.POP.TOTL.FE.ZS,FIN,"Population, female (% of total)",1960
SP.POP.TOTL,FIN,"Population, total",1960
SP.RUR.TOTL,FIN,Rural population,1960
SP.RUR.TOTL.ZS,FIN,Rural population (% of total population),1960
SP.RUR.TOTL.ZG,FIN,Rural population growth (annual %),1960
SP.DYN.TO65.FE.ZS,FIN,"Survival to age 65, female (% of cohort)",1960
SP.DYN.TO65.MA.ZS,FIN,"Survival to age 65, male (% of cohort)",1960
NY.TTF.GNFS.KN,FIN,Terms of trade adjustment (constant LCU),1960
FI.RES.TOTL.CD,FIN,"Total reserves (includes gold, current US$)",1960
FI.RES.XGLD.CD,FIN,Total reserves minus gold (current US$),1960
NE.TRD.GNFS.ZS,FIN,Trade (% of GDP),1960
IP.TMK.NRES,FIN,"Trademark applications, direct nonresident",1960
IP.TMK.RESD,FIN,"Trademark applications, direct resident",1960
IP.TMK.TOTL,FIN,"Trademark applications, total",1960
SP.URB.TOTL,FIN,Urban population,1960
SP.URB.TOTL.IN.ZS,FIN,Urban population (% of total),1960
SP.URB.GROW,FIN,Urban population growth (annual %),1960
FP.WPI.TOTL,FIN,Wholesale price index (2010 = 100),1960
SP.ADO.TFRT,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",1960
SP.POP.DPND,FRA,Age dependency ratio (% of working-age population),1960
SP.POP.DPND.OL,FRA,"Age dependency ratio, old (% of working-age population)",1960
SP.POP.DPND.YG,FRA,"Age dependency ratio, young (% of working-age population)",1960
NV.AGR.TOTL.KD,FRA,"Agriculture, value added (constant 2005 US$)",1960
NV.AGR.TOTL.KN,FRA,"Agriculture, value added (constant LCU)",1960
NV.AGR.TOTL.CN,FRA,"Agriculture, value added (current LCU)",1960
NV.AGR.TOTL.CD,FRA,"Agriculture, value added (current US$)",1960
EG.USE.COMM.CL.ZS,FRA,Alternative and nuclear energy (% of total energy use),1960
MS.MIL.XPRT.KD,FRA,Arms exports (SIPRI trend indicator values),1960
MS.MIL.MPRT.KD,FRA,Arms imports (SIPRI trend indicator values),1960
SP.DYN.CBRT.IN,FRA,"Birth rate, crude (per 1,000 people)",1960
EN.ATM.CO2E.KD.GD,FRA,CO2 emissions (kg per 2005 US$ of GDP),1960
EN.ATM.CO2E.KT,FRA,CO2 emissions (kt),1960
EN.ATM.CO2E.PC,FRA,CO2 emissions (metric tons per capita),1960
EN.CO2.ETOT.ZS,FRA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",1960
EN.ATM.CO2E.GF.ZS,FRA,CO2 emissions from gaseous fuel consumption (% of total),1960
EN.ATM.CO2E.GF.KT,FRA,CO2 emissions from gaseous fuel consumption (kt),1960
EN.ATM.CO2E.LF.ZS,FRA,CO2 emissions from liquid fuel consumption (% of total),1960
EN.ATM.CO2E.LF.KT,FRA,CO2 emissions from liquid fuel consumption (kt),1960
EN.CO2.MANF.ZS,FRA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),1960
EN.CO2.OTHX.ZS,FRA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",1960
EN.CO2.BLDG.ZS,FRA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),1960
EN.ATM.CO2E.SF.ZS,FRA,CO2 emissions from solid fuel consumption (% of total),1960
EN.ATM.CO2E.SF.KT,FRA,CO2 emissions from solid fuel consumption (kt),1960
EN.CO2.TRAN.ZS,FRA,CO2 emissions from transport (% of total fuel combustion),1960
EN.ATM.CO2E.EG.ZS,FRA,CO2 intensity (kg per kg of oil equivalent energy use),1960
EG.USE.CRNW.ZS,FRA,Combustible renewables and waste (% of total energy),1960
FP.CPI.TOTL,FRA,Consumer price index (2010 = 100),1960
SP.DYN.CDRT.IN,FRA,"Death rate, crude (per 1,000 people)",1960
PA.NUS.ATLS,FRA,DEC alternative conversion factor (LCU per US$),1960
EG.USE.ELEC.KH.PC,FRA,Electric power consumption (kWh per capita),1960
EG.ELC.LOSS.ZS,FRA,Electric power transmission and distribution losses (% of output),1960
EG.ELC.COAL.ZS,FRA,Electricity production from coal sources (% of total),1960
EG.ELC.HYRO.ZS,FRA,Electricity production from hydroelectric sources (% of total),1960
EG.ELC.NGAS.ZS,FRA,Electricity production from natural gas sources (% of total),1960
EG.ELC.NUCL.ZS,FRA,Electricity production from nuclear sources (% of total),1960
EG.ELC.PETR.ZS,FRA,Electricity production from oil sources (% of total),1960
EG.ELC.FOSL.ZS,FRA,"Electricity production from oil, gas and coal sources (% of total)",1960
EG.ELC.RNWX.ZS,FRA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",1960
EG.ELC.RNWX.KH,FRA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",1960
EG.IMP.CONS.ZS,FRA,"Energy imports, net (% of energy use)",1960
EG.USE.PCAP.KG.OE,FRA,Energy use (kg of oil equivalent per capita),1960
NY.EXP.CAPM.KN,FRA,Exports as a capacity to import (constant LCU),1960
NE.EXP.GNFS.ZS,FRA,Exports of goods and services (% of GDP),1960
NE.EXP.GNFS.KD,FRA,Exports of goods and services (constant 2005 US$),1960
NE.EXP.GNFS.KN,FRA,Exports of goods and services (constant LCU),1960
NE.EXP.GNFS.CN,FRA,Exports of goods and services (current LCU),1960
NE.EXP.GNFS.CD,FRA,Exports of goods and services (current US$),1960
NE.RSB.GNFS.ZS,FRA,External balance on goods and services (% of GDP),1960
NE.RSB.GNFS.KN,FRA,External balance on goods and services (constant LCU),1960
NE.RSB.GNFS.CN,FRA,External balance on goods and services (current LCU),1960
NE.RSB.GNFS.CD,FRA,External balance on goods and services (current US$),1960
SP.DYN.TFRT.IN,FRA,"Fertility rate, total (births per woman)",1960
IT.MLT.MAIN,FRA,Fixed telephone subscriptions,1960
IT.MLT.MAIN.P2,FRA,Fixed telephone subscriptions (per 100 people),1960
EG.USE.COMM.FO.ZS,FRA,Fossil fuel energy consumption (% of total),1960
NY.GDP.MKTP.KN,FRA,GDP (constant LCU),1960
NY.GDP.MKTP.CN,FRA,GDP (current LCU),1960
NY.GDP.MKTP.KD,FRA,GDP at market prices (constant 2005 US$),1960
NY.GDP.MKTP.CD,FRA,GDP at market prices (current US$),1960
NY.GDP.DEFL.ZS,FRA,GDP deflator (base year varies by country),1960
NY.GDP.PCAP.KD,FRA,GDP per capita (constant 2005 US$),1960
NY.GDP.PCAP.KN,FRA,GDP per capita (constant LCU),1960
NY.GDP.PCAP.CN,FRA,GDP per capita (current LCU),1960
NY.GDP.PCAP.CD,FRA,GDP per capita (current US$),1960
NE.CON.GOVT.ZS,FRA,General government final consumption expenditure (% of GDP),1960
NE.CON.GOVT.KD,FRA,General government final consumption expenditure (constant 2005 US$),1960
NE.CON.GOVT.KN,FRA,General government final consumption expenditure (constant LCU),1960
NE.CON.GOVT.CN,FRA,General government final consumption expenditure (current LCU),1960
NE.CON.GOVT.CD,FRA,General government final consumption expenditure (current US$),1960
NY.GNP.MKTP.KD,FRA,GNI (constant 2005 US$),1960
NY.GNP.MKTP.KN,FRA,GNI (constant LCU),1960
NY.GNP.MKTP.CN,FRA,GNI (current LCU),1960
NY.GNP.MKTP.CD,FRA,GNI (current US$),1960
NY.GNP.PCAP.KD,FRA,GNI per capita (constant 2005 US$),1960
NY.GNP.PCAP.KN,FRA,GNI per capita (constant LCU),1960
NY.GNP.PCAP.CN,FRA,GNI per capita (current LCU),1960
NY.GDY.TOTL.KD,FRA,Gross domestic income (constant 2005 US$),1960
NY.GDY.TOTL.KN,FRA,Gross domestic income (constant LCU),1960
NE.DAB.TOTL.KD,FRA,Gross national expenditure (constant 2005 US$),1960
NE.DAB.TOTL.KN,FRA,Gross national expenditure (constant LCU),1960
NE.DAB.TOTL.CN,FRA,Gross national expenditure (current LCU),1960
NE.DAB.TOTL.CD,FRA,Gross national expenditure (current US$),1960
NE.DAB.DEFL.ZS,FRA,Gross national expenditure deflator (base year varies by country),1960
NE.IMP.GNFS.ZS,FRA,Imports of goods and services (% of GDP),1960
NE.IMP.GNFS.KD,FRA,Imports of goods and services (constant 2005 US$),1960
NE.IMP.GNFS.KN,FRA,Imports of goods and services (constant LCU),1960
NE.IMP.GNFS.CN,FRA,Imports of goods and services (current LCU),1960
NE.IMP.GNFS.CD,FRA,Imports of goods and services (current US$),1960
NV.IND.TOTL.KD,FRA,"Industry, value added (constant 2005 US$)",1960
NV.IND.TOTL.KN,FRA,"Industry, value added (constant LCU)",1960
NV.IND.TOTL.CN,FRA,"Industry, value added (current LCU)",1960
NV.IND.TOTL.CD,FRA,"Industry, value added (current US$)",1960
SM.POP.TOTL.ZS,FRA,International migrant stock (% of population),1960
SM.POP.TOTL,FRA,"International migrant stock, total",1960
FR.INR.LEND,FRA,Lending interest rate (%),1960
SP.DYN.LE00.FE.IN,FRA,"Life expectancy at birth, female (years)",1960
SP.DYN.LE00.MA.IN,FRA,"Life expectancy at birth, male (years)",1960
SP.DYN.LE00.IN,FRA,"Life expectancy at birth, total (years)",1960
NV.IND.MANF.KD,FRA,"Manufacturing, value added (constant 2005 US$)",1960
NV.IND.MANF.KN,FRA,"Manufacturing, value added (constant LCU)",1960
NV.IND.MANF.CN,FRA,"Manufacturing, value added (current LCU)",1960
NV.IND.MANF.CD,FRA,"Manufacturing, value added (current US$)",1960
TX.VAL.MRCH.CD.WT,FRA,Merchandise exports (current US$),1960
TX.VAL.MRCH.WL.CD,FRA,Merchandise exports by the reporting economy (current US$),1960
